ps1_objid,ps1_ra,ps1_ra_error,ps1_dec,ps1_dec_error,ps1_gpsf,ps1_gpsf_error,ps1_rpsf,ps1_rpsf_error,ps1_ipsf,ps1_ipsf_error,ps1_zpsf,ps1_zpsf_error,ps1_ypsf,ps1_ypsf_error,teff,logg,feh,sam_g,sam_r,sam_i,sam_z,sam_y,sam_j,sam_h,sam_k,scale_factor,scale_factor_error,chi2,computed_j,computed_j_error,computed_h,computed_h_error,computed_k,computed_k_error,gaia_source_id,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_pm,gaia_pm_ra,gaia_pm_ra_error,gaia_pm_dec,gaia_pm_dec_error,gaia_ruwe,objinfoflag,qualityflag,ndetections,nstackdetections,ginfoflag,ginfoflag2,ginfoflag3,rinfoflag,rinfoflag2,rinfoflag3,iinfoflag,iinfoflag2,iinfoflag3,zinfoflag,zinfoflag2,zinfoflag3,yinfoflag,yinfoflag2,yinfoflag3,SAM Flag
1.0797227624022021e+17,227.623996312387,-0.0251633836831822,0.00141531613472812,0.00139692205908232,19.34289958426843,0.0064385649496450145,18.58116261055792,0.005644049250057031,17.945437172664118,0.003903898385406713,18.038269904654484,0.0041125941420832365,17.924513318099628,0.007990210359834219,4750.0,0.0,0.4,-36.799107,-37.55301,-37.883682,-38.015776,-38.108712,-38.174106,-38.212099,-37.782088,56.03851391804892,0.0026023660413043146,0.5191095109150177,16.987930695539756,0.0026023660413043146,16.457644434400663,0.0026023660413043146,16.420705013679715,0.0026023660413043146,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,503635968.0,60.0,81.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0806226973415838e+17,226.973430115602,0.0566045913611064,0.00257259636619367,0.00271150686949319,19.7478257110603,0.007778950592947844,19.410312586034365,0.007206756135882038,19.306934362116756,0.008413395875562044,19.26707760100532,0.013216183180412214,19.290905080262444,0.02948205588596482,6000.0,3.25,0.2,-38.377713,-38.685807,-38.790737,-38.80153,-38.802706,-38.717874,-38.545077,-38.080424,58.096309668095834,0.007005979599199201,0.012361778502432847,18.50195844558667,0.007005979599199201,18.18246218444758,0.007005979599199201,18.18016476372663,0.007005979599199201,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527232.0,52.0,81.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0787226902590266e+17,226.90262227186,-0.106513207002929,0.000224615782642683,0.000227507063125276,15.907577442969233,0.0008892361201431212,15.44371504810552,0.0005882906075591331,15.311232372596113,0.000641201009376535,15.128392902753847,0.0008330044459622136,15.12652334623747,0.0013772611778941225,5437.5,0.25,1.0,-37.837915,-38.256586,-38.431992,-38.498001,-38.545296,-38.493011,-38.382599,-37.93106,53.69744622253244,0.0004068764043225949,0.07490622735686031,14.327958000023276,0.0004068764043225949,13.946076738884187,0.0004068764043225949,13.930665318163237,0.0004068764043225949,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,503635968.0,60.0,78.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0828227025856109e+17,227.025920729961,0.23379792778349,0.0118661992985727,0.0118661992985727,21.737583390220593,0.050363077758840476,21.29535606044591,0.029717010085954426,21.11035272634232,0.04124002158117356,21.184696013335508,0.0765400272610887,20.965625736485027,0.12283201073998201,5687.5,0.0,-2.4,-38.128224,-38.634844,-38.737769,-38.730303,-38.842414,-38.687632,-38.442039,-37.985496,59.873433585365866,0.032290158442078075,0.0727593508210674,20.309324362856703,0.032290158442078075,20.06262410171761,0.032290158442078075,20.052216680996665,0.032290158442078075,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,32.0,5.0,195035141.0,655360.0,196608.0,262144069.0,524416.0,196608.0,195035141.0,655488.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,K0
1.083022695220839e+17,226.952194697256,0.252890691081484,0.00481572134732606,0.00479685927329563,21.596386825491784,0.03884003097958182,20.51509773768685,0.016840100214718646,19.789195915887845,0.013519130367725549,19.375308928998095,0.016634132193553575,19.299759526279512,0.03170504491603223,3800.0,5.25,-3.7,-35.397698,-36.404124,-37.058686,-37.228045,-37.514694,-37.683869,-38.007623,-37.567673,56.83579918686882,0.011413690191338538,0.8416475866092523,18.275452964359655,0.011413690191338538,17.45940570322056,0.011413690191338538,17.432405282499616,0.011413690191338538,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,63.0,5.0,262144005.0,655488.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,c1
1.085622723863184e+17,227.238702570114,0.47328954521625,0.00198551308290584,0.00197556942855763,21.333196280559058,0.03166015067252226,20.212268285950245,0.013081190497976737,18.785364441014547,0.005137414594977538,18.128278867641935,0.0046384853302657725,17.86584258734647,0.008280180539012012,3600.0,5.25,-3.6,-34.029413,-34.985993,-36.222136,-36.695426,-36.990327,-37.347104,-37.702214,-37.356916,55.049649092502456,0.007183182164165353,3.1483261267994447,16.82606786999329,0.007183182164165353,15.978664608854203,0.007183182164165353,15.857012188133256,0.007183182164165353,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,503635968.0,60.0,82.0,5.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,c1
1.078622694725387e+17,226.947314930865,-0.109766313681182,0.00369214134214377,0.00374019283210522,20.137694290047712,0.012411383548316545,19.769384744634152,0.010717419720788702,19.565117911246787,0.012660233770861543,19.561790788749363,0.017884131908866098,19.583921005624234,0.03862804253277607,5875.0,5.0,0.4,-38.202337,-38.544934,-38.678664,-38.707188,-38.710071,-38.642114,-38.497464,-38.038138,58.29222054806045,0.009468167489510347,0.041914192456446175,18.773629325551287,0.009468167489510347,18.425986064412193,0.009468167489510347,18.41836164369125,0.009468167489510347,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,69.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,195035205.0,655488.0,196608.0,K0
1.075822758504367e+17,227.585093386982,-0.34484363569851,0.0108408339331574,0.0108408339331574,21.52143647079077,0.03945903543648753,21.24669947036182,0.027330027518155716,20.93662564190754,0.038812032467538414,21.113391458775002,0.05642503866440072,20.766522397485566,0.09261901646298921,5625.0,0.0,-0.2,-38.096008,-38.50965,-38.625131,-38.654724,-38.72378,-38.618932,-38.443587,-37.983474,59.638793687864144,0.02495787406397666,0.3528605319163435,20.14338446535498,0.02495787406397666,19.826436204215888,0.02495787406397666,19.81959878349494,0.02495787406397666,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,42.0,10.0,195035205.0,524416.0,0.0,262144005.0,655488.0,0.0,195035205.0,524416.0,0.0,195035141.0,655360.0,0.0,195035141.0,655360.0,0.0,K0
1.0785227477234493e+17,227.477268416236,-0.121256159367115,0.0151721557497223,0.0151721557497223,23.22142023726274,0.18763428845177266,22.07060713578726,0.0795001788425284,21.102394426432188,0.049227025462874226,20.566939519286482,0.03740203308999156,20.365393939531852,0.06035701031519808,3600.0,5.25,-3.8,-34.710644,-35.721542,-36.595287,-36.865073,-37.264321,-37.534743,-37.866763,-37.442545,57.69672445166012,0.04426831166790676,1.4524645645482674,19.285504229150956,0.04426831166790676,18.461190968011863,0.04426831166790676,18.41845854729091,0.04426831166790676,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,25.0,5.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,262144069.0,655488.0,196608.0,195035141.0,655360.0,196608.0,c1
1.0771227070578699e+17,227.070601919754,-0.236211698537269,0.00165104699584978,0.00163069543672224,18.720732112058315,0.003977437706008921,18.431562375389788,0.004356425463410006,18.54696598567465,0.0057576274486944865,18.547453346384543,0.006796361463824784,18.52887603345084,0.015218111314458965,6500.0,1.25,-2.5,-38.977111,-39.216633,-39.202931,-39.162232,-39.197041,-38.971572,-38.650978,-38.177473,57.70630757059164,0.00371876414141911,0.03940916008674139,17.858258348082476,0.00371876414141911,17.686559086943383,0.00371876414141911,17.693113666222438,0.00371876414141911,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,80.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0780227533134245e+17,227.533128548608,-0.1649736313761,0.000910931413582593,0.000910671508738858,17.886575141818767,0.0027191504111653214,17.62125126167034,0.0025006434462447264,17.56885773543614,0.003583049259406587,17.567566718924727,0.006830362093960762,17.61659204452176,0.006811251391595731,6437.5,4.75,0.1,-38.747208,-38.995665,-39.056471,-39.039804,-39.018743,-38.888351,-38.666708,-38.186069,56.62374678047435,0.0021866159283536937,0.0028079043039565266,16.858918557965186,0.0021866159283536937,16.588268296826094,0.0021866159283536937,16.60195687610514,0.0021866159283536937,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,503635968.0,60.0,63.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0794226769146686e+17,226.769095396233,-0.0446054077345806,0.0133639797704243,0.0133639797704243,21.550287697979805,0.04332707404905575,21.273107642154045,0.049734009052776446,21.03628001284234,0.04359402287093653,20.935884931489888,0.06546303045596888,20.769413636255003,0.09820601190151948,5562.5,0.0,1.0,-38.004516,-38.371917,-38.519596,-38.57986,-38.623268,-38.545568,-38.404374,-37.950063,59.53282618414421,0.028411951683941918,0.25505146632833614,20.110780961635047,0.028411951683941918,19.75968170049596,0.028411951683941918,19.74704227977501,0.028411951683941918,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,33.0,5.0,195035141.0,655488.0,196608.0,195035141.0,524288.0,196608.0,195035141.0,524416.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,K0
1.0796227451614014e+17,227.451568856065,-0.0334573202650052,0.0080320791962854,0.0080320791962854,22.172861335743512,0.0574649995759391,21.087239433586003,0.03189901089425755,20.33501642983938,0.027435032948107372,20.158812528531705,0.024883081826694044,19.857261895554064,0.047197026506782584,3700.0,5.25,-3.8,-35.321296,-36.317193,-36.986985,-37.128968,-37.499213,-37.672445,-37.998751,-37.539705,57.37296932465094,0.017797956261811937,0.6077818809065745,18.824047102141773,0.017797956261811937,18.005447841002685,0.017797956261811937,17.997543420281737,0.017797956261811937,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,45.0,5.0,195035141.0,655360.0,196608.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,195035141.0,524288.0,196608.0,c1
1.0809227305772658e+17,227.305708816139,0.0801565557545442,0.0099468799349764,0.0099468799349764,23.210913070110493,0.169546098587754,21.74085111482533,0.04487320928988177,20.599504866173778,0.026367022634756366,20.08048488034514,0.0359990375206831,19.705849873557536,0.03944001583198518,3400.0,5.25,-3.9,-33.768109,-34.920906,-35.953811,-36.371386,-36.883879,-37.315431,-37.613851,-37.226192,56.64713896100247,0.03704383883571813,1.8092299762953359,18.45523073849331,0.03704383883571813,17.664517477354217,0.03704383883571813,17.585226056633267,0.03704383883571813,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,44.0,5.0,195035141.0,655360.0,196608.0,195035205.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,195035205.0,524416.0,196608.0,c1
1.0813227234977394e+17,227.234927829435,0.111276623720929,0.00104915665287286,0.00103523771957817,19.02573295295699,0.005361977426196505,18.201006662941854,0.003112985412259736,17.824013913822252,0.0030291893622270047,17.756850534314065,0.003959620106447804,17.596290083956177,0.006299268648018422,4812.5,0.0,-0.9,-36.890568,-37.700518,-37.95488,-38.049843,-38.2081,-38.25494,-38.224523,-37.789943,55.84156062959827,0.002029550148929616,0.17844046459915847,16.71014340708911,0.002029550148929616,16.248267145950017,0.002029550148929616,16.215896725229065,0.002029550148929616,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,503635968.0,60.0,73.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0771227337896768e+17,227.33785298633,-0.23563661510488,0.000320989690962025,0.000318490697543391,16.427608855645584,0.0013864485708957803,15.96076505008893,0.0008503287038446944,15.793156619967567,0.0009093192745343939,15.631097344872675,0.0010982727640704104,15.548827000189906,0.0018969130856590598,5312.5,1.5,1.0,-37.660716,-38.106709,-38.305922,-38.379456,-38.431465,-38.413502,-38.357203,-37.907182,54.04914457415293,0.000575383086515561,0.11037544986736433,14.75916535164377,0.000575383086515561,14.32317109050468,0.000575383086515561,14.306241669783732,0.000575383086515561,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,503635968.0,60.0,62.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0811227640653427e+17,227.640602323608,0.0948918304217809,0.00671043686684451,0.00671043686684451,20.69937457940644,0.024229015054472038,20.274003320951202,0.022259109199029757,20.18887904016759,0.02500508360850631,20.253284575002436,0.02738308168889649,20.114414463550315,0.0631860209241083,5937.5,0.5,-2.5,-38.4114,-38.835897,-38.902068,-38.881185,-38.974044,-38.789487,-38.518485,-38.056086,59.106909995815606,0.016062470198714995,0.008304539880011206,19.440945773306442,0.016062470198714995,19.219654512167352,0.016062470198714995,19.2151030914464,0.016062470198714995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,50.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,195035141.0,655360.0,196608.0,K0
1.0765227252940814e+17,227.252911311554,-0.285256774478465,0.000346237332904985,0.000340574192857429,16.374223534829195,0.0014649033685311384,15.883194849206376,0.0008879620456359106,15.793223046726059,0.0009800029986793283,15.808491879476863,0.001492671157112857,15.779621641061171,0.002548679434881704,5937.5,2.25,-2.5,-38.344953,-38.818002,-38.906999,-38.884095,-38.927713,-38.806338,-38.553771,-38.088851,54.70410339025994,0.0007104550202823489,0.0035767987390361673,15.021288167750779,0.0007104550202823489,14.781561906611685,0.0007104550202823489,14.779531485890738,0.0007104550202823489,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,503635968.0,60.0,56.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0803227154916981e+17,227.15490338261,0.0328245693927646,0.001664253636239,0.00163787062058043,20.63903251871644,0.018762396111450877,19.483687151374173,0.00753153672671323,18.228677037081564,0.004119675959130312,17.63966595117781,0.004318543393137536,17.322326262749808,0.00633725086861414,3400.0,5.25,-3.9,-33.768109,-34.920906,-35.953811,-36.371386,-36.883879,-37.315431,-37.613851,-37.226192,54.242295984219965,0.0044024259172743205,2.4989578385602313,16.050387761710805,0.0044024259172743205,15.259674500571712,0.0044024259172743205,15.180383079850765,0.0044024259172743205,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,503635968.0,60.0,66.0,5.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,c1
1.0824227218499189e+17,227.218475627384,0.201258090920936,0.000154633475431893,0.000154119166747429,15.254008667950256,0.0006336759851844859,14.42788251961635,0.00039834653653827117,14.22400628412445,0.00041073593676248856,14.038634411189213,0.0005267629222386726,14.008971492834675,0.0007383543284470713,4937.5,2.0,-1.9,-37.094446,-37.835996,-38.057939,-38.149005,-38.263704,-38.317321,-38.281587,-37.834787,52.270918675142994,0.00024912450844520904,0.09192753235899515,13.077120452633832,0.00024912450844520904,12.620561191494737,0.00024912450844520904,12.600410770773793,0.00024912450844520904,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,503635968.0,60.0,83.0,5.0,262144069.0,524416.0,196608.0,263192581.0,524416.0,196608.0,263192581.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0847227192318376e+17,227.192329315226,0.394464441374741,0.00854782906989881,0.00854782906989881,22.705548126469655,0.13060310940531325,21.706922523229427,0.0636590458749147,20.574101030686705,0.022954001128039688,20.1735405138361,0.024069065684889743,19.96489598887187,0.041563021690822946,3600.0,5.25,-3.8,-34.710644,-35.721542,-36.595287,-36.865073,-37.264321,-37.534743,-37.866763,-37.442545,57.25637503661875,0.030947269456830673,1.7477192491101445,18.845154814109588,0.030947269456830673,18.020841552970495,0.030947269456830673,17.978109132249543,0.030947269456830673,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,46.0,20.0,195035141.0,655360.0,0.0,195035141.0,655360.0,0.0,262144069.0,524416.0,0.0,262144069.0,524416.0,0.0,195035141.0,524416.0,0.0,c1
