ps1_objid,ps1_ra,ps1_ra_error,ps1_dec,ps1_dec_error,ps1_gpsf,ps1_gpsf_error,ps1_rpsf,ps1_rpsf_error,ps1_ipsf,ps1_ipsf_error,ps1_zpsf,ps1_zpsf_error,ps1_ypsf,ps1_ypsf_error,teff,logg,feh,sam_g,sam_r,sam_i,sam_z,sam_y,sam_j,sam_h,sam_k,scale_factor,scale_factor_error,chi2,computed_j,computed_j_error,computed_h,computed_h_error,computed_k,computed_k_error,gaia_source_id,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_pm,gaia_pm_ra,gaia_pm_ra_error,gaia_pm_dec,gaia_pm_dec_error,gaia_ruwe,objinfoflag,qualityflag,ndetections,nstackdetections,ginfoflag,ginfoflag2,ginfoflag3,rinfoflag,rinfoflag2,rinfoflag3,iinfoflag,iinfoflag2,iinfoflag3,zinfoflag,zinfoflag2,zinfoflag3,yinfoflag,yinfoflag2,yinfoflag3,SAM Flag
1.0862334462775896e+17,334.46279095,0.0018100000452250242,0.52374209,0.002259999979287386,17.508710414981074,0.0022997770973727195,16.640183159172537,0.0015925171715332974,16.164869088638124,0.0007166690695094096,16.032492328646875,0.0014997518391781338,15.810128486051436,0.003246560702339348,4312.5,3.0,0.9,-36.174665,-36.963948,-37.348349,-37.531128,-37.65253,-37.808346,-37.963835,-37.588427,53.56540069549801,0.0009193065248873707,6712.069231115315,14.881532455474403,0.0009193065248873707,14.233399989192506,0.0009193065248873707,14.141659567871594,0.0009193065248873707,2.679159406213973e+18,334.4627861331973,0.06246762,0.5237368093756717,0.058765188,1.087100913363101,0.06732981,18.085432,-11.720616316008071,0.07844732,-13.773526507928194,0.06961165,1.0941666,503635968.0,60.0,83.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0853334132262291e+17,334.13229574,0.00675999978557229,0.44366741,0.006909999996423721,21.683336630637708,0.058972001087985004,20.66308859336031,0.020664025206634278,19.814810649477067,0.007358152981194091,19.430742944922887,0.022124098430927098,19.19328853945929,0.032661041045860456,3700.0,5.25,-3.7,-34.932512,-35.916079,-36.765533,-37.017915,-37.335581,-37.564293,-37.896877,-37.481317,56.550577471571444,0.014852690798555135,49.57589200205545,18.110762231547834,0.014852690798555135,17.285534765265936,0.014852690798555135,17.23394634394503,0.014852690798555135,2.6787915122006943e+18,334.13229698086053,1.0838628,0.44365938666143945,1.5895693,-0.8116904714636416,1.0484804,2.6368816,2.3878175196673506,1.5190306,-1.1186923076152238,1.9984347,1.0939677,436527104.0,52.0,77.0,5.0,195035141.0,655360.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,c1
1.085833441341419e+17,334.41349888,0.008630000054836273,0.48457102,0.0101500004529953,21.138465586629703,0.03129603594580351,20.539746019733908,0.017855149860425263,20.194610242547572,0.011240202313226115,20.173451897578055,0.02801108492057908,20.298883387344183,0.07590202097600053,3600.0,0.0,0.3,-38.174238,-38.756336,-39.083505,-39.009653,-38.703716,-37.388904,-35.084306,-33.490177,59.21452102676668,0.017855338761469233,14.508522190992881,20.950094786743076,0.017855338761469233,22.76204932046118,0.017855338761469233,23.88902989914026,0.017855338761469233,2.67915335460475e+18,334.41349442492015,1.8425299,0.48457329278571964,1.5459712,nan,nan,nan,nan,nan,nan,nan,nan,436527256.0,52.0,77.0,10.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,195035141.0,524416.0,196608.0,K0
1.0835334171687115e+17,334.17171367,0.004509999882429838,0.29223499,0.004459999967366457,21.334486318723865,0.03908908178780828,20.354732408137824,0.017300110057331723,18.913868752033537,0.004668409842873991,18.286798096873344,0.007968292114059462,17.939053062397946,0.01022914958248278,3600.0,4.0,-3.9,-33.738667,-34.607209,-36.030361,-36.625748,-36.909347,-37.305826,-37.641906,-37.32732,54.948054127633306,0.008982590614887417,354.6904534226473,16.766705887609692,0.008982590614887417,15.937982421327803,0.008982590614887417,15.785420000006889,0.008982590614887417,2.678774607209391e+18,334.1716990905572,0.47243357,0.2922261285368748,0.55530065,1.9641311784914872,0.5148037,18.212822,-12.942819025351998,0.55150825,-12.813677904644347,0.68442154,0.978105,503635968.0,60.0,61.0,5.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,c1
1.0821334290875802e+17,334.29087487,0.01800999976694584,0.18128888,0.04740000143647194,16.79315249726922,0.0013325072596228663,16.351971664256453,0.0010134243704003297,16.202380636311197,0.0006405274487686943,16.129418524005448,0.0017095446321005873,16.09434250665845,0.003382541988577114,5562.5,0.75,0.2,-37.989913,-38.391655,-38.540205,-38.583915,-38.631661,-38.561919,-38.431944,-37.974153,54.74172296570016,0.0008384989712033338,1010.1592964644366,15.30428172567655,0.0008384989712033338,14.941613259394657,0.0008384989712033338,14.932255838073745,0.0008384989712033338,2.6787236517171333e+18,334.2908869679136,0.060480878,0.18131364271990416,0.07311511,0.5844302446237318,0.060430538,14.718499,14.533563375463132,0.06939151,2.325889510095093,0.08634445,0.955636,503635968.0,60.0,84.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.083333446452654e+17,334.46453361,0.0019600000232458115,0.2791253,0.001550000044517219,17.5188701804311,0.0025830577710049146,17.126767226177847,0.001526762657363527,17.006130613098666,0.001131606378004554,16.927210930590647,0.00309085075998319,16.90083299861848,0.004102444521183114,5625.0,0.0,0.2,-38.101395,-38.458703,-38.580061,-38.627903,-38.679862,-38.589339,-38.439035,-37.975223,55.58554718978335,0.0012110678614327642,236.41840066744842,16.120685949759736,0.0012110678614327642,15.778346483477847,0.0012110678614327642,15.775010062156932,0.0012110678614327642,2.6791014370400236e+18,334.46453379364453,0.08216747,0.2791248432390468,0.086076185,0.3496511514239399,0.0938979,3.573876,0.920992559694465,0.115691304,-3.4531669656127666,0.11511542,1.0741768,503635968.0,60.0,80.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0828334231494454e+17,334.23149086,0.018149999901652336,0.23674375,0.018939999863505363,23.112899742863302,0.18155019463076535,22.07541081516679,0.06582019146977428,20.78291045636876,0.02315704285641971,20.312587987073528,0.04154803152240863,20.251142062663515,0.10942200434661044,3800.0,3.25,-4.0,-34.399114,-35.292367,-36.446613,-36.904687,-37.096392,-37.430605,-37.772974,-37.431269,57.33482481282718,0.04539975038171787,10.826525982735664,19.02869757280357,0.04539975038171787,18.193685106521677,0.04539975038171787,18.06824168520076,0.04539975038171787,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,31.0,5.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,262144005.0,524416.0,196608.0,195035205.0,655488.0,196608.0,195035141.0,655360.0,196608.0,c1
1.0844334221745976e+17,334.22176834,0.0022299999836832285,0.37441085,0.004399999976158142,15.641798985062003,0.0007914358835419067,15.27410335943033,0.0005783545195096562,15.17579997105159,0.0003841190443573586,15.142505950391383,0.00097172621808922,15.06332799590961,0.001303411918423011,5750.0,0.0,-0.1,-38.254239,-38.607263,-38.699158,-38.72785,-38.788128,-38.660373,-38.465407,-38.00252,53.87483485236899,0.0003873781935133751,1409.865527969748,14.338939612345381,0.0003873781935133751,14.041262146063488,0.0003873781935133751,14.037000724742578,0.0003873781935133751,2.678778322355784e+18,334.2217671817601,0.03050074,0.37441056114506394,0.034288466,0.7936979247691286,0.035488736,1.6119537,-1.3351880025037404,0.038053766,-0.9031433538796574,0.040718127,0.98607504,503635968.0,60.0,96.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0849334458228538e+17,334.45824773,0.004279999993741512,0.41243506,0.003719999920576811,15.751989805426037,0.0008489599296791614,15.247176600457221,0.0006066090572622974,15.008380339187491,0.0004181335797849009,14.972033392584821,0.0008600780581577505,14.962159874036274,0.0014282864547945104,5375.0,1.5,0.2,-37.742115,-38.20928,-38.392323,-38.449471,-38.484149,-38.469662,-38.385767,-37.934269,53.443815602338375,0.0004021581611342042,6923.645745064506,14.098631362314766,0.0004021581611342042,13.68988289603287,0.0004021581611342042,13.674232474711959,0.0004021581611342042,2.6791515721936855e+18,334.4582475124522,0.030470217,0.41243527167447924,0.03214741,0.9262081091159029,0.03531955,3.461227,1.457866829728929,0.049495038,-3.1392222146034876,0.046370942,0.9222992,503635968.0,60.0,83.0,10.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0864334382617197e+17,334.38262242,0.007230000104755163,0.53460526,0.0038300000596791506,21.167398018046168,0.028119217116120546,19.996018929134856,0.011291271122426371,18.53450721357409,0.0030907900484435777,17.836617928315626,0.0045175337133664395,17.522377194094453,0.007164224964393875,3600.0,4.0,-4.0,-33.632428,-34.415834,-35.949259,-36.57946,-36.880439,-37.307717,-37.695311,-37.371173,54.50286785663303,0.006322880318649313,666.3614649243254,16.319628616609425,0.006322880318649313,15.43939115032753,0.006322880318649313,15.296380729006616,0.006322880318649313,2.679156756218868e+18,334.3826192490798,0.29998243,0.5346031991921258,0.3233271,2.102756499594829,0.3530026,8.32055,-6.128297430413552,0.37643406,-5.6281006764844275,0.34508017,0.98812234,503635968.0,60.0,94.0,5.0,262144069.0,655488.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,c1
1.0870334257930042e+17,334.2579473,0.009619999676942825,0.58331772,0.011859999969601631,20.555672842500407,0.0198603088668226,19.535549230437496,0.008116521518076639,18.79114160134196,0.0036068115524797053,18.477434159937353,0.008641286942636656,18.321276805857895,0.01482711319843658,4000.0,4.5,-3.5,-35.146015,-36.153438,-36.856294,-37.156318,-37.294118,-37.576231,-37.882263,-37.518139,55.657451528015024,0.005541963569848974,311.42773143655717,17.205698287991414,0.005541963569848974,16.407022821709518,0.005541963569848974,16.303998400388608,0.005541963569848974,2.679169434962345e+18,334.25794320974677,0.3546728,0.5833133591028976,0.47738332,0.11468874464111622,0.38447702,7.5032573,6.6476792775810045,0.45662808,-3.4795443320793926,0.50751734,1.027724,436527104.0,52.0,81.0,5.0,262144005.0,524416.0,196608.0,262160391.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262160391.0,524416.0,196608.0,c1
1.082033433636189e+17,334.3363559,0.008209999650716782,0.17370595,0.01051000040024519,18.23008503253726,0.0036573546681417206,17.818809259307585,0.00252179168843413,17.685649840667033,0.0016464271292760352,17.615812673711762,0.003967660376006995,17.550336543038807,0.008091224066358746,5562.5,0.0,0.2,-38.023725,-38.407303,-38.541237,-38.591238,-38.645383,-38.567198,-38.428919,-37.966806,56.221915869852495,0.002036238046317852,147.36390877365585,16.779195629828887,0.002036238046317852,16.42483116354699,0.002036238046317852,16.41979574222608,0.002036238046317852,2.678724888667708e+18,334.3363557270527,0.1262788,0.1737062160407772,0.11739372,-0.12641747292080016,0.14358974,1.5600785,0.191569070523748,0.1437393,-1.548272049225642,0.15299708,0.9884277,503635968.0,60.0,84.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.084733431338907e+17,334.31339795,0.0030400000978261232,0.39187287,0.001829999964684248,17.47436772521454,0.0019837915075345647,17.01035348252551,0.0013972714894193137,16.82301967066703,0.0009254492237343483,16.841723815771314,0.0023631146059997993,16.792149168003245,0.0036065066883510964,5625.0,2.0,-0.6,-38.036348,-38.493737,-38.627765,-38.647145,-38.701859,-38.627274,-38.476719,-38.017135,55.48969357243633,0.0010066867191024548,635.3194978993738,15.98689733241272,0.0010066867191024548,15.644808866130823,0.0010066867191024548,15.63724444480991,0.0010066867191024548,2.6791507475596216e+18,334.3133975762593,0.084073804,0.39186669082746667,0.08947922,nan,nan,nan,nan,nan,nan,nan,nan,503635968.0,60.0,98.0,10.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0847334172758646e+17,334.17279155,0.0021200000774115324,0.39664081,0.004900000058114529,18.73405615721496,0.004722680456568837,17.54148000477566,0.0019693325649481654,16.278690822683913,0.0007650073652756608,15.774400885106779,0.0014088449861397998,15.50115748220637,0.0018449717960233336,3600.0,5.25,-3.6,-34.029413,-34.985993,-36.222136,-36.695426,-36.990327,-37.347104,-37.702214,-37.356916,52.550616070397545,0.001134124910902523,14112.766498052868,14.327989830373934,0.001134124910902523,13.480236364092043,0.001134124910902523,13.35838594277113,0.001134124910902523,2.6787792457739095e+18,334.17279408786726,0.07352493,0.39664128185917147,0.08800586,3.2694721157149806,0.08343533,7.26559,7.2651634724987355,0.09433327,-0.07875994155037036,0.10473973,0.9875831,503635968.0,60.0,84.0,10.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,c1
1.0855334301179717e+17,334.30118633,0.01143999956548214,0.46389549,0.00901000015437603,22.701823967431324,0.11086602790617932,21.66139391642538,0.045235027518866794,20.16084749500404,0.0136380025242257,19.426609045464502,0.015747114256253962,19.059266153925133,0.02566304051548243,3500.0,4.5,-3.5,-33.372833,-34.103476,-35.74306,-36.384571,-36.701568,-37.178393,-37.614478,-37.297854,55.86308971565008,0.024843544213397545,54.71339712883272,17.809174475626467,0.024843544213397545,16.880446009344574,0.024843544213397545,16.729921588023657,0.024843544213397545,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,58.0,5.0,195035141.0,655360.0,196608.0,195035141.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,c1
1.0847334340553747e+17,334.34056486,0.014019999653100967,0.39751868,0.008670000359416008,21.30133984876766,0.029256126510277758,20.120444317483752,0.011297261062113014,19.391537659320942,0.006237384229096983,19.023247686721483,0.011509209128489758,18.788794245901315,0.02301807035188021,3900.0,3.5,-3.0,-34.986567,-36.0297,-36.757732,-37.069437,-37.23775,-37.52878,-37.84899,-37.49084,56.141309951639045,0.00820913507112587,142.98532550298603,17.737007711615437,0.00820913507112587,16.92415424533354,0.00820913507112587,16.815155824012628,0.00820913507112587,2.679150953717916e+18,334.34056725024453,0.49995533,0.3975206493327527,0.5456157,-0.6339270157988511,0.60702044,10.001188,8.615809008025186,0.7074658,5.07854291898608,0.6099578,1.0481536,436527104.0,52.0,84.0,10.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,c1
1.082233428485552e+17,334.2848466,0.007619999814778566,0.18726963,0.009220000356435776,20.96710056280902,0.025565245452846982,19.770809744863765,0.009633352058118596,18.489305292165124,0.00311582887865301,17.88680409841242,0.005431447757162728,17.580060407551326,0.007884207336610974,3500.0,3.25,-3.0,-33.677217,-34.602317,-35.952519,-36.488743,-36.782246,-37.192955,-37.549409,-37.234588,54.43942442116034,0.005823239602168118,619.9520611360937,16.37094718113673,0.005823239602168118,15.521849714854838,0.005823239602168118,15.36952229353392,0.005823239602168118,2.6787244076313805e+18,334.2848476526231,0.31287265,0.18726073653680808,0.29736984,1.2207462950975185,0.35535666,27.026163,6.384256524387568,0.34822604,-26.26127815416963,0.3508478,1.0536693,503635968.0,60.0,80.0,5.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,c1
1.0841334450003784e+17,334.44997483,0.012149999849498272,0.34777978,0.014069999568164349,22.592069707803557,0.10495604402100116,21.29926547228778,0.03266502406598894,20.369339054390267,0.014825005903500282,19.94917794042566,0.03316305560118632,19.78623062529746,0.05298102090199929,3800.0,3.25,-3.2,-34.562406,-35.587548,-36.512667,-36.885687,-37.068285,-37.396556,-37.758513,-37.41081,56.92253516004095,0.0254631754551032,15.751096135317137,18.650456920017344,0.0254631754551032,17.795856453735446,0.0254631754551032,17.676411032414535,0.0254631754551032,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,57.0,5.0,195035141.0,655360.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,195035141.0,524288.0,196608.0,c1
1.0833334197018442e+17,334.19702462,0.021069999784231186,0.27827929,0.022390000522136688,22.150282389582724,0.08639214044537867,21.389819605449986,0.04285700125408665,21.076793497797095,0.02695901178840099,20.759064523078457,0.057089035310587226,20.64449845498006,0.10032400930764283,4500.0,3.5,1.0,-36.522165,-37.229899,-37.573475,-37.730792,-37.834039,-37.940757,-38.026841,-37.643843,58.58216569417766,0.03056218421519473,5.111673805022943,19.765886454154053,0.03056218421519473,19.18715898787216,0.03056218421519473,19.103008566551246,0.03056218421519473,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,37.0,5.0,195035141.0,655360.0,196608.0,195035141.0,655488.0,196608.0,262144069.0,524416.0,196608.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,K0
1.0870334292460984e+17,334.29246184,0.006409999914467335,0.59121756,0.006260000169277191,21.34307491987362,0.0326900685676945,20.290348368256513,0.013807186625440107,19.728645251438465,0.007199309995339648,19.42541937004412,0.01699114057280838,19.25645923509562,0.030969050517486017,3900.0,1.5,0.3,-35.305725,-36.320952,-36.838765,-37.089922,-37.236724,-37.441605,-37.513122,-37.179599,56.56720702894168,0.010117094440201363,66.60799683726374,18.250079788918068,0.010117094440201363,17.685919322636174,0.010117094440201363,17.55229390131526,0.010117094440201363,2.679169641120945e+18,334.2924576682075,0.7842393,0.5912187093014598,1.1240289,-1.0646044760039939,0.7978183,2.567484,2.2688389422244635,0.899294,-1.201808357556818,1.0616663,1.1390517,436527104.0,52.0,83.0,5.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0855334219983904e+17,334.22000063,0.002529999939724803,0.46547638,0.0027199999894946814,19.06886832872411,0.007898297928590639,18.188774169360386,0.0030270430302270176,17.80631680923846,0.0019768619701027636,17.614284807187904,0.00471354721787764,17.506920301163312,0.007768228577779315,4375.0,2.5,0.5,-36.279663,-37.046435,-37.411431,-37.584234,-37.703274,-37.858289,-38.029111,-37.631408,55.24204028313484,0.0025140961440346947,402.16261591991224,16.508229043111232,0.0025140961440346947,15.844763576829337,0.0025140961440346947,15.775318155508424,0.0025140961440346947,2.67915514131114e+18,334.22000203939166,0.15875232,0.46547909288935363,0.19709358,0.7933538216942607,0.1866531,1.7835847,1.6226928160153067,0.23676464,-0.7402988917084168,0.2538654,0.9637186,503635968.0,60.0,77.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0844334376777965e+17,334.37677819,0.002460000105202198,0.37435434,0.002940000034868717,19.280112222116827,0.007538393309096387,18.354431175790907,0.0035097717331260495,17.90129239305239,0.0020887684685661147,17.763994481802165,0.0044175843426367,17.628632083442316,0.0073132430440702775,4437.5,1.25,1.0,-36.300907,-37.126444,-37.517517,-37.693682,-37.805766,-37.932086,-38.062125,-37.659435,55.47455567124092,0.0024208048270152396,569.0490777044508,16.666947431217313,0.0024208048270152396,16.044264964935415,0.0024208048270152396,15.979806543614503,0.0024208048270152396,2.679150056069834e+18,334.37677820621417,0.20805284,0.37435616431874574,0.24012348,0.6337415146243097,0.1975462,2.4342892,1.3493372565356394,0.2785883,2.026093124089336,0.2914955,1.074243,503635968.0,60.0,86.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0855334369199549e+17,334.36917876,0.010339999571442604,0.46255796,0.009700000286102295,19.967867386290408,0.01212155007592697,19.672065946315964,0.008486631241011712,19.4557304420206,0.006808494888266055,19.42080980944402,0.01698514872377419,19.43053225476076,0.04057404208471711,5875.0,4.5,1.0,-38.187175,-38.518134,-38.653615,-38.686158,-38.689454,-38.627353,-38.489046,-38.027716,58.13630836776636,0.009380956575890947,27.060728720979387,18.63343312774275,0.009380956575890947,18.279096661460855,0.009380956575890947,18.273278240139945,0.009380956575890947,2.6791529766476216e+18,334.36917686792697,0.40398678,0.4625558824663688,0.44461617,0.02139562210895949,0.46397302,7.7985024,-4.565242998851927,0.5347519,-6.32259419367626,0.49420574,1.0911716,436527104.0,52.0,82.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,195035205.0,524416.0,196608.0,K0
1.0849334466509043e+17,334.46652696,0.005539999809116125,0.40832311,0.0014299999456852674,17.275244902045493,0.0020714718313244998,16.804244526370816,0.001459035635866469,16.630215050950728,0.0009722276856452693,16.514023534444643,0.002043288684219025,16.460948794096794,0.003181574166169855,5437.5,0.0,1.0,-37.841722,-38.264232,-38.439425,-38.506958,-38.554299,-38.496643,-38.376677,-37.927097,55.0582625615817,0.0009308587439419846,1041.3980271609519,15.68609732155809,0.0009308587439419846,15.313419855276194,0.0009308587439419846,15.29585143395528,0.0009308587439419846,2.679104632495722e+18,334.466527536684,0.06758811,0.40832335266579445,0.070911355,0.5663504811067906,0.075059034,4.3401318,3.601008353935294,0.124373995,-2.4227014789012546,0.10610288,1.0042686,503635968.0,60.0,88.0,10.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
